"","trial_no","condition","block_no","id","closeness"
"1950",19,"control","block 1","md_as_17",44
"1951",19,"control","block 1","md_as_19",22
"1952",19,"control","block 1","md_as_21",77
"1953",19,"control","block 1","md_as_22",39
"1954",19,"control","block 1","md_as_30",49
"1955",19,"control","block 1","md_as_31",74
"1956",19,"control","block 1","md_as_32",83
"1957",19,"control","block 1","md_as_33",95
"1958",19,"control","block 1","md_as_34",45
"1959",19,"control","block 1","md_as_35",46
"1960",19,"control","block 1","md_as_36",55
"1961",19,"control","block 1","md_as_37",19
"1962",19,"control","block 1","md_as_38",72
"1963",19,"control","block 1","md_as_40",16
"1964",19,"control","block 1","md_as_41",62
"1965",19,"control","block 1","md_as_42",55
"1966",19,"control","block 1","md_as_47",55
"1967",19,"control","block 1","md_as_48",48
"1968",19,"control","block 1","md_as_49",79
"1969",19,"control","block 1","md_as_50",55
"1970",19,"control","block 1","md_as_52",46
"1971",19,"control","block 1","md_as_53",45
"1972",19,"control","block 2","md_as_12",51
"1973",19,"control","block 2","md_as_13",65
"1974",19,"control","block 2","md_as_14",19
"1975",19,"control","block 2","md_as_15",39
"1976",19,"control","block 2","md_as_16",17
"1977",19,"control","block 2","md_as_17",60
"1978",19,"control","block 2","md_as_19",27
"1979",19,"control","block 2","md_as_21",65
"1980",19,"control","block 2","md_as_22",65
"1981",19,"control","block 2","md_as_30",63
"1982",19,"control","block 2","md_as_31",83
"1983",19,"control","block 2","md_as_32",62
"1984",19,"control","block 2","md_as_33",100
"1985",19,"control","block 2","md_as_34",32
"1986",19,"control","block 2","md_as_35",55
"1987",19,"control","block 2","md_as_36",34
"1988",19,"control","block 2","md_as_37",14
"1989",19,"control","block 2","md_as_38",77
"1990",19,"control","block 2","md_as_40",25
"1991",19,"control","block 2","md_as_41",94
"1992",19,"control","block 2","md_as_42",60
"1993",19,"control","block 2","md_as_47",42
"1994",19,"control","block 2","md_as_48",30
"1995",19,"control","block 2","md_as_49",58
"1996",19,"control","block 2","md_as_50",46
"1997",19,"control","block 2","md_as_52",60
"1998",19,"control","block 2","md_as_53",47
"1999",19,"treatment","block 1","md_as_12",45
"2000",19,"treatment","block 1","md_as_13",60
"2001",19,"treatment","block 1","md_as_14",30
"2002",19,"treatment","block 1","md_as_15",71
"2003",19,"treatment","block 1","md_as_16",23
"2004",19,"treatment","block 1","md_as_17",60
"2005",19,"treatment","block 1","md_as_19",41
"2006",19,"treatment","block 1","md_as_21",91
"2007",19,"treatment","block 1","md_as_22",53
"2008",19,"treatment","block 1","md_as_30",77
"2009",19,"treatment","block 1","md_as_31",71
"2010",19,"treatment","block 1","md_as_32",68
"2011",19,"treatment","block 1","md_as_33",89
"2012",19,"treatment","block 1","md_as_34",57
"2013",19,"treatment","block 1","md_as_35",80
"2014",19,"treatment","block 1","md_as_36",59
"2015",19,"treatment","block 1","md_as_37",59
"2016",19,"treatment","block 1","md_as_38",73
"2017",19,"treatment","block 1","md_as_40",30
"2018",19,"treatment","block 1","md_as_41",86
"2019",19,"treatment","block 1","md_as_42",54
"2020",19,"treatment","block 1","md_as_47",48
"2021",19,"treatment","block 1","md_as_48",51
"2022",19,"treatment","block 1","md_as_49",81
"2023",19,"treatment","block 1","md_as_50",78
"2024",19,"treatment","block 1","md_as_52",82
"2025",19,"treatment","block 1","md_as_53",65
"2026",19,"treatment","block 2","md_as_12",44
"2027",19,"treatment","block 2","md_as_13",31
"2028",19,"treatment","block 2","md_as_14",0
"2029",19,"treatment","block 2","md_as_15",0
"2030",19,"treatment","block 2","md_as_16",17
"2031",19,"treatment","block 2","md_as_17",23
"2032",19,"treatment","block 2","md_as_19",39
"2033",19,"treatment","block 2","md_as_21",19
"2034",19,"treatment","block 2","md_as_22",29
"2035",19,"treatment","block 2","md_as_30",5
"2036",19,"treatment","block 2","md_as_31",2
"2037",19,"treatment","block 2","md_as_32",62
"2038",19,"treatment","block 2","md_as_33",3
"2039",19,"treatment","block 2","md_as_34",35
"2040",19,"treatment","block 2","md_as_35",22
"2041",19,"treatment","block 2","md_as_36",22
"2042",19,"treatment","block 2","md_as_37",0
"2043",19,"treatment","block 2","md_as_38",60
"2044",19,"treatment","block 2","md_as_40",3
"2045",19,"treatment","block 2","md_as_41",96
"2046",19,"treatment","block 2","md_as_42",48
"2047",19,"treatment","block 2","md_as_47",3
"2048",19,"treatment","block 2","md_as_48",9
"2049",19,"treatment","block 2","md_as_49",10
"2050",19,"treatment","block 2","md_as_50",6
"2051",19,"treatment","block 2","md_as_52",44
"2052",19,"treatment","block 2","md_as_53",46
"2053",20,"control","block 1","md_as_12",62
"2054",20,"control","block 1","md_as_13",27
"2055",20,"control","block 1","md_as_14",20
"2056",20,"control","block 1","md_as_15",90
"2057",20,"control","block 1","md_as_16",19
"2058",20,"control","block 1","md_as_17",40
"2059",20,"control","block 1","md_as_19",24
"2060",20,"control","block 1","md_as_21",60
"2061",20,"control","block 1","md_as_22",44
"2062",20,"control","block 1","md_as_30",30
"2063",20,"control","block 1","md_as_31",72
"2064",20,"control","block 1","md_as_32",63
"2065",20,"control","block 1","md_as_33",86
"2066",20,"control","block 1","md_as_34",45
"2067",20,"control","block 1","md_as_35",36
"2068",20,"control","block 1","md_as_36",40
"2069",20,"control","block 1","md_as_37",7
"2070",20,"control","block 1","md_as_38",46
"2071",20,"control","block 1","md_as_40",21
"2072",20,"control","block 1","md_as_41",90
"2073",20,"control","block 1","md_as_42",66
"2074",20,"control","block 1","md_as_47",45
"2075",20,"control","block 1","md_as_48",40
"2076",20,"control","block 1","md_as_49",79
"2077",20,"control","block 1","md_as_50",51
"2078",20,"control","block 1","md_as_52",63
"2079",20,"control","block 1","md_as_53",49
"2080",20,"control","block 2","md_as_12",46
"2081",20,"control","block 2","md_as_13",59
"2082",20,"control","block 2","md_as_14",2
"2083",20,"control","block 2","md_as_15",66
"2084",20,"control","block 2","md_as_16",20
"2085",20,"control","block 2","md_as_17",52
"2086",20,"control","block 2","md_as_19",30
"2087",20,"control","block 2","md_as_21",54
"2088",20,"control","block 2","md_as_22",31
"2089",20,"control","block 2","md_as_30",81
"2090",20,"control","block 2","md_as_31",76
"2091",20,"control","block 2","md_as_32",72
"2092",20,"control","block 2","md_as_33",60
"2093",20,"control","block 2","md_as_34",30
"2094",20,"control","block 2","md_as_35",36
"2095",20,"control","block 2","md_as_36",31
"2096",20,"control","block 2","md_as_37",10
"2097",20,"control","block 2","md_as_38",51
"2098",20,"control","block 2","md_as_40",22
"2099",20,"control","block 2","md_as_41",94
"2100",20,"control","block 2","md_as_42",50
"2101",20,"control","block 2","md_as_47",43
"2102",20,"control","block 2","md_as_48",25
"2103",20,"control","block 2","md_as_49",49
"2104",20,"control","block 2","md_as_50",48
"2105",20,"control","block 2","md_as_52",40
"2106",20,"control","block 2","md_as_53",39
"2107",20,"treatment","block 1","md_as_12",46
"2108",20,"treatment","block 1","md_as_13",64
"2109",20,"treatment","block 1","md_as_14",49
"2110",20,"treatment","block 1","md_as_15",77
"2111",20,"treatment","block 1","md_as_16",30
"2112",20,"treatment","block 1","md_as_17",61
"2113",20,"treatment","block 1","md_as_19",40
"2114",20,"treatment","block 1","md_as_21",93
"2115",20,"treatment","block 1","md_as_22",73
"2116",20,"treatment","block 1","md_as_30",78
"2117",20,"treatment","block 1","md_as_31",75
"2118",20,"treatment","block 1","md_as_32",72
"2119",20,"treatment","block 1","md_as_33",91
"2120",20,"treatment","block 1","md_as_34",60
"2121",20,"treatment","block 1","md_as_35",85
"2122",20,"treatment","block 1","md_as_36",64
"2123",20,"treatment","block 1","md_as_37",65
"2124",20,"treatment","block 1","md_as_38",71
"2125",20,"treatment","block 1","md_as_40",61
"2126",20,"treatment","block 1","md_as_41",80
"2127",20,"treatment","block 1","md_as_42",62
"2128",20,"treatment","block 1","md_as_47",73
"2129",20,"treatment","block 1","md_as_48",60
"2130",20,"treatment","block 1","md_as_49",83
"2131",20,"treatment","block 1","md_as_50",78
"2132",20,"treatment","block 1","md_as_52",75
"2133",20,"treatment","block 1","md_as_53",65
"2134",20,"treatment","block 2","md_as_12",34
"2135",20,"treatment","block 2","md_as_13",30
"2136",20,"treatment","block 2","md_as_14",0
"2137",20,"treatment","block 2","md_as_15",58
"2138",20,"treatment","block 2","md_as_16",23
"2139",20,"treatment","block 2","md_as_17",19
"2140",20,"treatment","block 2","md_as_19",34
"2141",20,"treatment","block 2","md_as_21",3
"2142",20,"treatment","block 2","md_as_22",20
"2143",20,"treatment","block 2","md_as_30",0
"2144",20,"treatment","block 2","md_as_31",34
"2145",20,"treatment","block 2","md_as_32",60
"2146",20,"treatment","block 2","md_as_33",0
"2147",20,"treatment","block 2","md_as_34",20
"2148",20,"treatment","block 2","md_as_35",25
"2149",20,"treatment","block 2","md_as_36",17
"2150",20,"treatment","block 2","md_as_37",0
"2151",20,"treatment","block 2","md_as_38",36
"2152",20,"treatment","block 2","md_as_40",14
"2153",20,"treatment","block 2","md_as_41",99
"2154",20,"treatment","block 2","md_as_42",47
"2155",20,"treatment","block 2","md_as_47",6
"2156",20,"treatment","block 2","md_as_48",7
"2157",20,"treatment","block 2","md_as_49",7
"2158",20,"treatment","block 2","md_as_50",3
"2159",20,"treatment","block 2","md_as_52",26
"2160",20,"treatment","block 2","md_as_53",42
"2161",21,"control","block 1","md_as_12",45
"2162",21,"control","block 1","md_as_13",27
"2163",21,"control","block 1","md_as_14",6
"2164",21,"control","block 1","md_as_15",66
"2165",21,"control","block 1","md_as_16",22
"2166",21,"control","block 1","md_as_17",44
"2167",21,"control","block 1","md_as_19",23
"2168",21,"control","block 1","md_as_21",66
"2169",21,"control","block 1","md_as_22",24
"2170",21,"control","block 1","md_as_30",31
"2171",21,"control","block 1","md_as_31",55
"2172",21,"control","block 1","md_as_32",80
"2173",21,"control","block 1","md_as_33",80
"2174",21,"control","block 1","md_as_34",39
"2175",21,"control","block 1","md_as_35",37
"2176",21,"control","block 1","md_as_36",48
"2177",21,"control","block 1","md_as_37",0
"2178",21,"control","block 1","md_as_38",49
"2179",21,"control","block 1","md_as_40",19
"2180",21,"control","block 1","md_as_41",91
"2181",21,"control","block 1","md_as_42",56
"2182",21,"control","block 1","md_as_47",43
"2183",21,"control","block 1","md_as_48",40
"2184",21,"control","block 1","md_as_49",75
"2185",21,"control","block 1","md_as_50",48
"2186",21,"control","block 1","md_as_52",45
"2187",21,"control","block 1","md_as_53",33
"2188",21,"control","block 2","md_as_12",42
"2189",21,"control","block 2","md_as_13",50
"2190",21,"control","block 2","md_as_14",29
"2191",21,"control","block 2","md_as_15",79
"2192",21,"control","block 2","md_as_16",21
"2193",21,"control","block 2","md_as_17",44
"2194",21,"control","block 2","md_as_19",28
"2195",21,"control","block 2","md_as_21",30
"2196",21,"control","block 2","md_as_22",20
"2197",21,"control","block 2","md_as_30",69
"2198",21,"control","block 2","md_as_31",60
"2199",21,"control","block 2","md_as_32",53
"2200",21,"control","block 2","md_as_33",80
"2201",21,"control","block 2","md_as_34",16
"2202",21,"control","block 2","md_as_35",50
"2203",21,"control","block 2","md_as_36",31
"2204",21,"control","block 2","md_as_37",2
"2205",21,"control","block 2","md_as_38",48
"2206",21,"control","block 2","md_as_40",20
"2207",21,"control","block 2","md_as_41",95
"2208",21,"control","block 2","md_as_42",53
"2209",21,"control","block 2","md_as_47",41
"2210",21,"control","block 2","md_as_48",31
"2211",21,"control","block 2","md_as_49",39
"2212",21,"control","block 2","md_as_50",30
"2213",21,"control","block 2","md_as_52",15
"2214",21,"control","block 2","md_as_53",37
"2215",21,"treatment","block 1","md_as_12",42
"2216",21,"treatment","block 1","md_as_13",71
"2217",21,"treatment","block 1","md_as_14",53
"2218",21,"treatment","block 1","md_as_15",71
"2219",21,"treatment","block 1","md_as_16",27
"2220",21,"treatment","block 1","md_as_17",44
"2221",21,"treatment","block 1","md_as_19",45
"2222",21,"treatment","block 1","md_as_21",96
"2223",21,"treatment","block 1","md_as_22",75
"2224",21,"treatment","block 1","md_as_30",74
"2225",21,"treatment","block 1","md_as_31",75
"2226",21,"treatment","block 1","md_as_32",73
"2227",21,"treatment","block 1","md_as_33",93
"2228",21,"treatment","block 1","md_as_34",53
"2229",21,"treatment","block 1","md_as_35",86
"2230",21,"treatment","block 1","md_as_36",62
"2231",21,"treatment","block 1","md_as_37",67
"2232",21,"treatment","block 1","md_as_38",74
"2233",21,"treatment","block 1","md_as_40",47
"2234",21,"treatment","block 1","md_as_41",90
"2235",21,"treatment","block 1","md_as_42",65
"2236",21,"treatment","block 1","md_as_47",61
"2237",21,"treatment","block 1","md_as_48",55
"2238",21,"treatment","block 1","md_as_49",87
"2239",21,"treatment","block 1","md_as_50",83
"2240",21,"treatment","block 1","md_as_52",73
"2241",21,"treatment","block 1","md_as_53",69
"2242",21,"treatment","block 2","md_as_12",49
"2243",21,"treatment","block 2","md_as_13",25
"2244",21,"treatment","block 2","md_as_14",0
"2245",21,"treatment","block 2","md_as_15",59
"2246",21,"treatment","block 2","md_as_16",13
"2247",21,"treatment","block 2","md_as_17",21
"2248",21,"treatment","block 2","md_as_19",30
"2249",21,"treatment","block 2","md_as_21",7
"2250",21,"treatment","block 2","md_as_22",20
"2251",21,"treatment","block 2","md_as_30",0
"2252",21,"treatment","block 2","md_as_31",24
"2253",21,"treatment","block 2","md_as_32",10
"2254",21,"treatment","block 2","md_as_33",0
"2255",21,"treatment","block 2","md_as_34",33
"2256",21,"treatment","block 2","md_as_35",9
"2257",21,"treatment","block 2","md_as_36",15
"2258",21,"treatment","block 2","md_as_37",0
"2259",21,"treatment","block 2","md_as_38",41
"2260",21,"treatment","block 2","md_as_40",29
"2261",21,"treatment","block 2","md_as_41",90
"2262",21,"treatment","block 2","md_as_42",51
"2263",21,"treatment","block 2","md_as_47",11
"2264",21,"treatment","block 2","md_as_48",8
"2265",21,"treatment","block 2","md_as_49",13
"2266",21,"treatment","block 2","md_as_50",10
"2267",21,"treatment","block 2","md_as_52",39
"2268",21,"treatment","block 2","md_as_53",49
"2269",22,"control","block 1","md_as_12",47
"2270",22,"control","block 1","md_as_13",45
"2271",22,"control","block 1","md_as_14",37
"2272",22,"control","block 1","md_as_15",96
"2273",22,"control","block 1","md_as_16",24
"2274",22,"control","block 1","md_as_17",33
"2275",22,"control","block 1","md_as_19",27
"2276",22,"control","block 1","md_as_21",69
"2277",22,"control","block 1","md_as_22",56
"2278",22,"control","block 1","md_as_30",34
"2279",22,"control","block 1","md_as_31",60
"2280",22,"control","block 1","md_as_32",83
"2281",22,"control","block 1","md_as_33",86
"2282",22,"control","block 1","md_as_34",32
"2283",22,"control","block 1","md_as_35",48
"2284",22,"control","block 1","md_as_36",50
"2285",22,"control","block 1","md_as_37",4
"2286",22,"control","block 1","md_as_38",72
"2287",22,"control","block 1","md_as_40",28
"2288",22,"control","block 1","md_as_41",76
"2289",22,"control","block 1","md_as_42",56
"2290",22,"control","block 1","md_as_47",57
"2291",22,"control","block 1","md_as_48",45
"2292",22,"control","block 1","md_as_49",73
"2293",22,"control","block 1","md_as_50",51
"2294",22,"control","block 1","md_as_52",69
"2295",22,"control","block 1","md_as_53",39
"2296",22,"control","block 2","md_as_12",34
"2297",22,"control","block 2","md_as_13",52
"2298",22,"control","block 2","md_as_14",50
"2299",22,"control","block 2","md_as_15",21
"2300",22,"control","block 2","md_as_16",25
"2301",22,"control","block 2","md_as_17",53
"2302",22,"control","block 2","md_as_19",45
"2303",22,"control","block 2","md_as_21",62
"2304",22,"control","block 2","md_as_22",62
"2305",22,"control","block 2","md_as_30",67
"2306",22,"control","block 2","md_as_31",64
"2307",22,"control","block 2","md_as_32",63
"2308",22,"control","block 2","md_as_33",80
"2309",22,"control","block 2","md_as_34",20
"2310",22,"control","block 2","md_as_35",47
"2311",22,"control","block 2","md_as_36",29
"2312",22,"control","block 2","md_as_37",5
"2313",22,"control","block 2","md_as_38",75
"2314",22,"control","block 2","md_as_40",28
"2315",22,"control","block 2","md_as_41",81
"2316",22,"control","block 2","md_as_42",59
"2317",22,"control","block 2","md_as_47",46
"2318",22,"control","block 2","md_as_48",30
"2319",22,"control","block 2","md_as_49",61
"2320",22,"control","block 2","md_as_50",42
"2321",22,"control","block 2","md_as_52",63
"2322",22,"control","block 2","md_as_53",44
"2323",22,"treatment","block 1","md_as_12",41
"2324",22,"treatment","block 1","md_as_13",46
"2325",22,"treatment","block 1","md_as_14",53
"2326",22,"treatment","block 1","md_as_15",69
"2327",22,"treatment","block 1","md_as_16",19
"2328",22,"treatment","block 1","md_as_17",53
"2329",22,"treatment","block 1","md_as_19",36
"2330",22,"treatment","block 1","md_as_21",71
"2331",22,"treatment","block 1","md_as_22",35
"2332",22,"treatment","block 1","md_as_30",88
"2333",22,"treatment","block 1","md_as_31",62
"2334",22,"treatment","block 1","md_as_32",61
"2335",22,"treatment","block 1","md_as_33",84
"2336",22,"treatment","block 1","md_as_34",49
"2337",22,"treatment","block 1","md_as_35",79
"2338",22,"treatment","block 1","md_as_36",48
"2339",22,"treatment","block 1","md_as_37",68
"2340",22,"treatment","block 1","md_as_38",60
"2341",22,"treatment","block 1","md_as_40",55
"2342",22,"treatment","block 1","md_as_41",100
"2343",22,"treatment","block 1","md_as_42",65
"2344",22,"treatment","block 1","md_as_47",70
"2345",22,"treatment","block 1","md_as_48",66
"2346",22,"treatment","block 1","md_as_49",89
"2347",22,"treatment","block 1","md_as_50",81
"2348",22,"treatment","block 1","md_as_52",79
"2349",22,"treatment","block 1","md_as_53",74
"2350",22,"treatment","block 2","md_as_12",29
"2351",22,"treatment","block 2","md_as_13",23
"2352",22,"treatment","block 2","md_as_14",6
"2353",22,"treatment","block 2","md_as_15",72
"2354",22,"treatment","block 2","md_as_16",21
"2355",22,"treatment","block 2","md_as_17",23
"2356",22,"treatment","block 2","md_as_19",41
"2357",22,"treatment","block 2","md_as_21",30
"2358",22,"treatment","block 2","md_as_22",46
"2359",22,"treatment","block 2","md_as_30",10
"2360",22,"treatment","block 2","md_as_31",40
"2361",22,"treatment","block 2","md_as_32",59
"2362",22,"treatment","block 2","md_as_33",25
"2363",22,"treatment","block 2","md_as_34",31
"2364",22,"treatment","block 2","md_as_35",24
"2365",22,"treatment","block 2","md_as_36",39
"2366",22,"treatment","block 2","md_as_37",0
"2367",22,"treatment","block 2","md_as_38",10
"2368",22,"treatment","block 2","md_as_40",28
"2369",22,"treatment","block 2","md_as_41",94
"2370",22,"treatment","block 2","md_as_42",51
"2371",22,"treatment","block 2","md_as_47",7
"2372",22,"treatment","block 2","md_as_48",9
"2373",22,"treatment","block 2","md_as_49",10
"2374",22,"treatment","block 2","md_as_50",6
"2375",22,"treatment","block 2","md_as_52",32
"2376",22,"treatment","block 2","md_as_53",42
"2377",23,"control","block 1","md_as_12",49
"2378",23,"control","block 1","md_as_13",37
"2379",23,"control","block 1","md_as_14",29
"2380",23,"control","block 1","md_as_15",73
"2381",23,"control","block 1","md_as_16",20
"2382",23,"control","block 1","md_as_17",39
"2383",23,"control","block 1","md_as_19",24
"2384",23,"control","block 1","md_as_21",60
"2385",23,"control","block 1","md_as_22",32
"2386",23,"control","block 1","md_as_30",50
"2387",23,"control","block 1","md_as_31",64
"2388",23,"control","block 1","md_as_32",68
"2389",23,"control","block 1","md_as_33",53
"2390",23,"control","block 1","md_as_34",37
"2391",23,"control","block 1","md_as_35",30
"2392",23,"control","block 1","md_as_36",10
"2393",23,"control","block 1","md_as_37",0
"2394",23,"control","block 1","md_as_38",49
"2395",23,"control","block 1","md_as_40",25
"2396",23,"control","block 1","md_as_41",97
"2397",23,"control","block 1","md_as_42",61
"2398",23,"control","block 1","md_as_47",96
"2399",23,"control","block 1","md_as_48",40
"2400",23,"control","block 1","md_as_49",75
"2401",23,"control","block 1","md_as_50",39
"2402",23,"control","block 1","md_as_52",27
"2403",23,"control","block 1","md_as_53",39
"2404",23,"control","block 2","md_as_12",35
"2405",23,"control","block 2","md_as_13",44
"2406",23,"control","block 2","md_as_14",15
"2407",23,"control","block 2","md_as_15",40
"2408",23,"control","block 2","md_as_16",25
"2409",23,"control","block 2","md_as_17",55
"2410",23,"control","block 2","md_as_19",39
"2411",23,"control","block 2","md_as_21",57
"2412",23,"control","block 2","md_as_22",35
"2413",23,"control","block 2","md_as_30",83
"2414",23,"control","block 2","md_as_31",70
"2415",23,"control","block 2","md_as_32",55
"2416",23,"control","block 2","md_as_33",83
"2417",23,"control","block 2","md_as_34",23
"2418",23,"control","block 2","md_as_35",55
"2419",23,"control","block 2","md_as_36",33
"2420",23,"control","block 2","md_as_37",7
"2421",23,"control","block 2","md_as_38",38
"2422",23,"control","block 2","md_as_40",22
"2423",23,"control","block 2","md_as_41",87
"2424",23,"control","block 2","md_as_42",54
"2425",23,"control","block 2","md_as_47",47
"2426",23,"control","block 2","md_as_48",31
"2427",23,"control","block 2","md_as_49",48
"2428",23,"control","block 2","md_as_50",46
"2429",23,"control","block 2","md_as_52",30
"2430",23,"control","block 2","md_as_53",32
"2431",23,"treatment","block 1","md_as_12",39
"2432",23,"treatment","block 1","md_as_13",49
"2433",23,"treatment","block 1","md_as_14",51
"2434",23,"treatment","block 1","md_as_15",79
"2435",23,"treatment","block 1","md_as_16",27
"2436",23,"treatment","block 1","md_as_17",53
"2437",23,"treatment","block 1","md_as_19",38
"2438",23,"treatment","block 1","md_as_21",92
"2439",23,"treatment","block 1","md_as_22",69
"2440",23,"treatment","block 1","md_as_30",83
"2441",23,"treatment","block 1","md_as_31",53
"2442",23,"treatment","block 1","md_as_32",70
"2443",23,"treatment","block 1","md_as_33",84
"2444",23,"treatment","block 1","md_as_34",54
"2445",23,"treatment","block 1","md_as_35",77
"2446",23,"treatment","block 1","md_as_36",68
"2447",23,"treatment","block 1","md_as_37",68
"2448",23,"treatment","block 1","md_as_38",72
"2449",23,"treatment","block 1","md_as_40",20
"2450",23,"treatment","block 1","md_as_41",93
"2451",23,"treatment","block 1","md_as_42",49
"2452",23,"treatment","block 1","md_as_47",40
"2453",23,"treatment","block 1","md_as_48",59
"2454",23,"treatment","block 1","md_as_49",83
"2455",23,"treatment","block 1","md_as_50",75
"2456",23,"treatment","block 1","md_as_52",67
"2457",23,"treatment","block 1","md_as_53",79
"2458",23,"treatment","block 2","md_as_12",28
"2459",23,"treatment","block 2","md_as_13",24
"2460",23,"treatment","block 2","md_as_14",0
"2461",23,"treatment","block 2","md_as_15",41
"2462",23,"treatment","block 2","md_as_16",25
"2463",23,"treatment","block 2","md_as_17",18
"2464",23,"treatment","block 2","md_as_19",36
"2465",23,"treatment","block 2","md_as_21",20
"2466",23,"treatment","block 2","md_as_22",31
"2467",23,"treatment","block 2","md_as_30",6
"2468",23,"treatment","block 2","md_as_31",12
"2469",23,"treatment","block 2","md_as_32",35
"2470",23,"treatment","block 2","md_as_33",0
"2471",23,"treatment","block 2","md_as_34",33
"2472",23,"treatment","block 2","md_as_35",18
"2473",23,"treatment","block 2","md_as_36",27
"2474",23,"treatment","block 2","md_as_37",0
"2475",23,"treatment","block 2","md_as_38",31
"2476",23,"treatment","block 2","md_as_40",20
"2477",23,"treatment","block 2","md_as_41",95
"2478",23,"treatment","block 2","md_as_42",49
"2479",23,"treatment","block 2","md_as_47",5
"2480",23,"treatment","block 2","md_as_48",1
"2481",23,"treatment","block 2","md_as_49",11
"2482",23,"treatment","block 2","md_as_50",4
"2483",23,"treatment","block 2","md_as_52",30
"2484",23,"treatment","block 2","md_as_53",41
"2485",24,"control","block 1","md_as_12",49
"2486",24,"control","block 1","md_as_13",36
"2487",24,"control","block 1","md_as_14",47
"2488",24,"control","block 1","md_as_15",20
"2489",24,"control","block 1","md_as_16",19
"2490",24,"control","block 1","md_as_17",50
"2491",24,"control","block 1","md_as_19",28
"2492",24,"control","block 1","md_as_21",71
"2493",24,"control","block 1","md_as_22",57
"2494",24,"control","block 1","md_as_30",44
"2495",24,"control","block 1","md_as_31",62
"2496",24,"control","block 1","md_as_32",73
"2497",24,"control","block 1","md_as_33",92
"2498",24,"control","block 1","md_as_34",28
"2499",24,"control","block 1","md_as_35",42
"2500",24,"control","block 1","md_as_36",37
"2501",24,"control","block 1","md_as_37",4
"2502",24,"control","block 1","md_as_38",75
"2503",24,"control","block 1","md_as_40",26
"2504",24,"control","block 1","md_as_41",70
"2505",24,"control","block 1","md_as_42",57
"2506",24,"control","block 1","md_as_47",58
"2507",24,"control","block 1","md_as_48",44
"2508",24,"control","block 1","md_as_49",74
"2509",24,"control","block 1","md_as_50",44
"2510",24,"control","block 1","md_as_52",48
"2511",24,"control","block 1","md_as_53",44
"2512",24,"control","block 2","md_as_12",54
"2513",24,"control","block 2","md_as_13",60
"2514",24,"control","block 2","md_as_14",18
"2515",24,"control","block 2","md_as_15",70
"2516",24,"control","block 2","md_as_16",21
"2517",24,"control","block 2","md_as_17",55
"2518",24,"control","block 2","md_as_19",45
"2519",24,"control","block 2","md_as_21",83
"2520",24,"control","block 2","md_as_22",58
"2521",24,"control","block 2","md_as_30",50
"2522",24,"control","block 2","md_as_31",79
"2523",24,"control","block 2","md_as_32",81
"2524",24,"control","block 2","md_as_33",88
"2525",24,"control","block 2","md_as_34",22
"2526",24,"control","block 2","md_as_35",45
"2527",24,"control","block 2","md_as_36",33
"2528",24,"control","block 2","md_as_37",8
"2529",24,"control","block 2","md_as_38",10
"2530",24,"control","block 2","md_as_40",30
"2531",24,"control","block 2","md_as_41",96
"2532",24,"control","block 2","md_as_42",51
"2533",24,"control","block 2","md_as_47",43
"2534",24,"control","block 2","md_as_48",28
"2535",24,"control","block 2","md_as_49",62
"2536",24,"control","block 2","md_as_50",45
"2537",24,"control","block 2","md_as_52",50
"2538",24,"control","block 2","md_as_53",25
"2539",24,"treatment","block 1","md_as_12",46
"2540",24,"treatment","block 1","md_as_13",63
"2541",24,"treatment","block 1","md_as_14",50
"2542",24,"treatment","block 1","md_as_15",23
"2543",24,"treatment","block 1","md_as_16",25
"2544",24,"treatment","block 1","md_as_17",55
"2545",24,"treatment","block 1","md_as_19",37
"2546",24,"treatment","block 1","md_as_21",90
"2547",24,"treatment","block 1","md_as_22",75
"2548",24,"treatment","block 1","md_as_30",85
"2549",24,"treatment","block 1","md_as_31",57
"2550",24,"treatment","block 1","md_as_32",73
"2551",24,"treatment","block 1","md_as_33",91
"2552",24,"treatment","block 1","md_as_34",52
"2553",24,"treatment","block 1","md_as_35",79
"2554",24,"treatment","block 1","md_as_36",62
"2555",24,"treatment","block 1","md_as_37",68
"2556",24,"treatment","block 1","md_as_38",70
"2557",24,"treatment","block 1","md_as_40",59
"2558",24,"treatment","block 1","md_as_41",91
"2559",24,"treatment","block 1","md_as_42",62
"2560",24,"treatment","block 1","md_as_47",3
"2561",24,"treatment","block 1","md_as_48",58
"2562",24,"treatment","block 1","md_as_49",82
"2563",24,"treatment","block 1","md_as_50",75
"2564",24,"treatment","block 1","md_as_52",74
"2565",24,"treatment","block 1","md_as_53",73
"2566",24,"treatment","block 2","md_as_12",52
"2567",24,"treatment","block 2","md_as_13",17
"2568",24,"treatment","block 2","md_as_14",0
"2569",24,"treatment","block 2","md_as_15",62
"2570",24,"treatment","block 2","md_as_16",20
"2571",24,"treatment","block 2","md_as_17",0
"2572",24,"treatment","block 2","md_as_19",38
"2573",24,"treatment","block 2","md_as_21",7
"2574",24,"treatment","block 2","md_as_22",22
"2575",24,"treatment","block 2","md_as_30",2
"2576",24,"treatment","block 2","md_as_31",4
"2577",24,"treatment","block 2","md_as_32",34
"2578",24,"treatment","block 2","md_as_33",0
"2579",24,"treatment","block 2","md_as_34",20
"2580",24,"treatment","block 2","md_as_35",14
"2581",24,"treatment","block 2","md_as_36",29
"2582",24,"treatment","block 2","md_as_37",0
"2583",24,"treatment","block 2","md_as_38",30
"2584",24,"treatment","block 2","md_as_40",39
